JSONID,Prompt,ImageID,Relation,RelationType,Subject,Predicate,SubjectType,PredicateType,Dyad,DyadType,Selected
9c7a4ba560d94829b88050211f47a8a1,a child pushing a bowl,0002.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,a child pushing a bowl,0016.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,a child pushing a bowl,0009.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,a child pushing a bowl,0008.jpg,pushing,agentic,child,bowl,agent,object,child-bowl,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,a child hitting a robot,0012.jpg,hitting,agentic,child,robot,agent,agent,child-robot,agent-agent,1
9c7a4ba560d94829b88050211f47a8a1,a child hitting a robot,0006.jpg,hitting,agentic,child,robot,agent,agent,child-robot,agent-agent,0
9c7a4ba560d94829b88050211f47a8a1,a child hitting a robot,0007.jpg,hitting,agentic,child,robot,agent,agent,child-robot,agent-agent,0
9c7a4ba560d94829b88050211f47a8a1,a child hitting a robot,0013.jpg,hitting,agentic,child,robot,agent,agent,child-robot,agent-agent,0
9c7a4ba560d94829b88050211f47a8a1,a child hitting a robot,0005.jpg,hitting,agentic,child,robot,agent,agent,child-robot,agent-agent,0
9c7a4ba560d94829b88050211f47a8a1,a child hitting a robot,0011.jpg,hitting,agentic,child,robot,agent,agent,child-robot,agent-agent,0
9c7a4ba560d94829b88050211f47a8a1,a child hitting a robot,0010.jpg,hitting,agentic,child,robot,agent,agent,child-robot,agent-agent,1
9c7a4ba560d94829b88050211f47a8a1,a child hitting a robot,0004.jpg,hitting,agentic,child,robot,agent,agent,child-robot,agent-agent,0
9c7a4ba560d94829b88050211f47a8a1,a child hitting a robot,0000.jpg,hitting,agentic,child,robot,agent,agent,child-robot,agent-agent,0
9c7a4ba560d94829b88050211f47a8a1,a child hitting a robot,0014.jpg,hitting,agentic,child,robot,agent,agent,child-robot,agent-agent,0
9c7a4ba560d94829b88050211f47a8a1,a child hitting a robot,0015.jpg,hitting,agentic,child,robot,agent,agent,child-robot,agent-agent,0
9c7a4ba560d94829b88050211f47a8a1,a child hitting a robot,0001.jpg,hitting,agentic,child,robot,agent,agent,child-robot,agent-agent,0
9c7a4ba560d94829b88050211f47a8a1,a child hitting a robot,0017.jpg,hitting,agentic,child,robot,agent,agent,child-robot,agent-agent,0
9c7a4ba560d94829b88050211f47a8a1,a child hitting a robot,0003.jpg,hitting,agentic,child,robot,agent,agent,child-robot,agent-agent,0
9c7a4ba560d94829b88050211f47a8a1,a child hitting a robot,0002.jpg,hitting,agentic,child,robot,agent,agent,child-robot,agent-agent,0
9c7a4ba560d94829b88050211f47a8a1,a child hitting a robot,0016.jpg,hitting,agentic,child,robot,agent,agent,child-robot,agent-agent,0
9c7a4ba560d94829b88050211f47a8a1,a child hitting a robot,0009.jpg,hitting,agentic,child,robot,agent,agent,child-robot,agent-agent,0
9c7a4ba560d94829b88050211f47a8a1,a child hitting a robot,0008.jpg,hitting,agentic,child,robot,agent,agent,child-robot,agent-agent,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a teacup,0012.jpg,cover,physical,blanket,teacup,object,object,blanket-teacup,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a teacup,0006.jpg,cover,physical,blanket,teacup,object,object,blanket-teacup,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a teacup,0007.jpg,cover,physical,blanket,teacup,object,object,blanket-teacup,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a teacup,0013.jpg,cover,physical,blanket,teacup,object,object,blanket-teacup,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a teacup,0005.jpg,cover,physical,blanket,teacup,object,object,blanket-teacup,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a teacup,0011.jpg,cover,physical,blanket,teacup,object,object,blanket-teacup,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a teacup,0010.jpg,cover,physical,blanket,teacup,object,object,blanket-teacup,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a teacup,0004.jpg,cover,physical,blanket,teacup,object,object,blanket-teacup,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a teacup,0000.jpg,cover,physical,blanket,teacup,object,object,blanket-teacup,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a teacup,0014.jpg,cover,physical,blanket,teacup,object,object,blanket-teacup,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a teacup,0015.jpg,cover,physical,blanket,teacup,object,object,blanket-teacup,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a teacup,0001.jpg,cover,physical,blanket,teacup,object,object,blanket-teacup,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a teacup,0017.jpg,cover,physical,blanket,teacup,object,object,blanket-teacup,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a teacup,0003.jpg,cover,physical,blanket,teacup,object,object,blanket-teacup,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a teacup,0002.jpg,cover,physical,blanket,teacup,object,object,blanket-teacup,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a teacup,0016.jpg,cover,physical,blanket,teacup,object,object,blanket-teacup,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a teacup,0009.jpg,cover,physical,blanket,teacup,object,object,blanket-teacup,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a teacup,0008.jpg,cover,physical,blanket,teacup,object,object,blanket-teacup,object-object,0
9c7a4ba560d94829b88050211f47a8a1,an iguana touching a cylinder,0012.jpg,touching,agentic,iguana,cylinder,agent,object,iguana-cylinder,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,an iguana touching a cylinder,0006.jpg,touching,agentic,iguana,cylinder,agent,object,iguana-cylinder,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,an iguana touching a cylinder,0007.jpg,touching,agentic,iguana,cylinder,agent,object,iguana-cylinder,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,an iguana touching a cylinder,0013.jpg,touching,agentic,iguana,cylinder,agent,object,iguana-cylinder,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,an iguana touching a cylinder,0005.jpg,touching,agentic,iguana,cylinder,agent,object,iguana-cylinder,agent-object,1
9c7a4ba560d94829b88050211f47a8a1,an iguana touching a cylinder,0011.jpg,touching,agentic,iguana,cylinder,agent,object,iguana-cylinder,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,an iguana touching a cylinder,0010.jpg,touching,agentic,iguana,cylinder,agent,object,iguana-cylinder,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,an iguana touching a cylinder,0004.jpg,touching,agentic,iguana,cylinder,agent,object,iguana-cylinder,agent-object,1
9c7a4ba560d94829b88050211f47a8a1,an iguana touching a cylinder,0000.jpg,touching,agentic,iguana,cylinder,agent,object,iguana-cylinder,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,an iguana touching a cylinder,0014.jpg,touching,agentic,iguana,cylinder,agent,object,iguana-cylinder,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,an iguana touching a cylinder,0015.jpg,touching,agentic,iguana,cylinder,agent,object,iguana-cylinder,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,an iguana touching a cylinder,0001.jpg,touching,agentic,iguana,cylinder,agent,object,iguana-cylinder,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,an iguana touching a cylinder,0017.jpg,touching,agentic,iguana,cylinder,agent,object,iguana-cylinder,agent-object,1
9c7a4ba560d94829b88050211f47a8a1,an iguana touching a cylinder,0003.jpg,touching,agentic,iguana,cylinder,agent,object,iguana-cylinder,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,an iguana touching a cylinder,0002.jpg,touching,agentic,iguana,cylinder,agent,object,iguana-cylinder,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,an iguana touching a cylinder,0016.jpg,touching,agentic,iguana,cylinder,agent,object,iguana-cylinder,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,an iguana touching a cylinder,0009.jpg,touching,agentic,iguana,cylinder,agent,object,iguana-cylinder,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,an iguana touching a cylinder,0008.jpg,touching,agentic,iguana,cylinder,agent,object,iguana-cylinder,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,a cylinder near a knife,0012.jpg,near,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a cylinder near a knife,0006.jpg,near,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a cylinder near a knife,0007.jpg,near,physical,cylinder,knife,object,object,cylinder-knife,object-object,1
9c7a4ba560d94829b88050211f47a8a1,a cylinder near a knife,0013.jpg,near,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a cylinder near a knife,0005.jpg,near,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a cylinder near a knife,0011.jpg,near,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a cylinder near a knife,0010.jpg,near,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a cylinder near a knife,0004.jpg,near,physical,cylinder,knife,object,object,cylinder-knife,object-object,1
9c7a4ba560d94829b88050211f47a8a1,a cylinder near a knife,0000.jpg,near,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a cylinder near a knife,0014.jpg,near,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a cylinder near a knife,0015.jpg,near,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a cylinder near a knife,0001.jpg,near,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a cylinder near a knife,0017.jpg,near,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a cylinder near a knife,0003.jpg,near,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a cylinder near a knife,0002.jpg,near,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a cylinder near a knife,0016.jpg,near,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a cylinder near a knife,0009.jpg,near,physical,cylinder,knife,object,object,cylinder-knife,object-object,1
9c7a4ba560d94829b88050211f47a8a1,a cylinder near a knife,0008.jpg,near,physical,cylinder,knife,object,object,cylinder-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket tied to a box,0012.jpg,tied to,physical,blanket,box,object,object,blanket-box,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket tied to a box,0006.jpg,tied to,physical,blanket,box,object,object,blanket-box,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket tied to a box,0007.jpg,tied to,physical,blanket,box,object,object,blanket-box,object-object,1
9c7a4ba560d94829b88050211f47a8a1,a blanket tied to a box,0013.jpg,tied to,physical,blanket,box,object,object,blanket-box,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket tied to a box,0005.jpg,tied to,physical,blanket,box,object,object,blanket-box,object-object,1
9c7a4ba560d94829b88050211f47a8a1,a blanket tied to a box,0011.jpg,tied to,physical,blanket,box,object,object,blanket-box,object-object,1
9c7a4ba560d94829b88050211f47a8a1,a blanket tied to a box,0010.jpg,tied to,physical,blanket,box,object,object,blanket-box,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket tied to a box,0004.jpg,tied to,physical,blanket,box,object,object,blanket-box,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket tied to a box,0000.jpg,tied to,physical,blanket,box,object,object,blanket-box,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket tied to a box,0014.jpg,tied to,physical,blanket,box,object,object,blanket-box,object-object,1
9c7a4ba560d94829b88050211f47a8a1,a blanket tied to a box,0015.jpg,tied to,physical,blanket,box,object,object,blanket-box,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket tied to a box,0001.jpg,tied to,physical,blanket,box,object,object,blanket-box,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket tied to a box,0017.jpg,tied to,physical,blanket,box,object,object,blanket-box,object-object,1
9c7a4ba560d94829b88050211f47a8a1,a blanket tied to a box,0003.jpg,tied to,physical,blanket,box,object,object,blanket-box,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket tied to a box,0002.jpg,tied to,physical,blanket,box,object,object,blanket-box,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket tied to a box,0016.jpg,tied to,physical,blanket,box,object,object,blanket-box,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket tied to a box,0009.jpg,tied to,physical,blanket,box,object,object,blanket-box,object-object,1
9c7a4ba560d94829b88050211f47a8a1,a blanket tied to a box,0008.jpg,tied to,physical,blanket,box,object,object,blanket-box,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a knife,0012.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a knife,0006.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a knife,0007.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a knife,0013.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a knife,0005.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,1
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a knife,0011.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,1
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a knife,0010.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a knife,0004.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a knife,0000.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a knife,0014.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,1
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a knife,0015.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a knife,0001.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a knife,0017.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a knife,0003.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a knife,0002.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a knife,0016.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a knife,0009.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,0
9c7a4ba560d94829b88050211f47a8a1,a blanket covering a knife,0008.jpg,cover,physical,blanket,knife,object,object,blanket-knife,object-object,1
9c7a4ba560d94829b88050211f47a8a1,a woman kicking a bowl,0012.jpg,kicking,agentic,woman,bowl,agent,object,woman-bowl,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,a woman kicking a bowl,0006.jpg,kicking,agentic,woman,bowl,agent,object,woman-bowl,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,a woman kicking a bowl,0007.jpg,kicking,agentic,woman,bowl,agent,object,woman-bowl,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,a woman kicking a bowl,0013.jpg,kicking,agentic,woman,bowl,agent,object,woman-bowl,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,a woman kicking a bowl,0005.jpg,kicking,agentic,woman,bowl,agent,object,woman-bowl,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,a woman kicking a bowl,0011.jpg,kicking,agentic,woman,bowl,agent,object,woman-bowl,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,a woman kicking a bowl,0010.jpg,kicking,agentic,woman,bowl,agent,object,woman-bowl,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,a woman kicking a bowl,0004.jpg,kicking,agentic,woman,bowl,agent,object,woman-bowl,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,a woman kicking a bowl,0000.jpg,kicking,agentic,woman,bowl,agent,object,woman-bowl,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,a woman kicking a bowl,0014.jpg,kicking,agentic,woman,bowl,agent,object,woman-bowl,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,a woman kicking a bowl,0015.jpg,kicking,agentic,woman,bowl,agent,object,woman-bowl,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,a woman kicking a bowl,0001.jpg,kicking,agentic,woman,bowl,agent,object,woman-bowl,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,a woman kicking a bowl,0017.jpg,kicking,agentic,woman,bowl,agent,object,woman-bowl,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,a woman kicking a bowl,0003.jpg,kicking,agentic,woman,bowl,agent,object,woman-bowl,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,a woman kicking a bowl,0002.jpg,kicking,agentic,woman,bowl,agent,object,woman-bowl,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,a woman kicking a bowl,0016.jpg,kicking,agentic,woman,bowl,agent,object,woman-bowl,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,a woman kicking a bowl,0009.jpg,kicking,agentic,woman,bowl,agent,object,woman-bowl,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,a woman kicking a bowl,0008.jpg,kicking,agentic,woman,bowl,agent,object,woman-bowl,agent-object,0
9c7a4ba560d94829b88050211f47a8a1,an iguana pulling a robot,0012.jpg,pulling,agentic,iguana,robot,agent,agent,iguana-robot,agent-agent,0
