ID,Prompt,Relation1,Relation2,Image,Type,Agree
2,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_2.png,Physical/Agentic,1.0
2,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_3.png,Physical/Agentic,0.0
2,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_4.png,Physical/Agentic,1.0
2,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_5.png,Physical/Agentic,0.0
2,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_6.png,Physical/Agentic,1.0
2,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_7.png,Physical/Agentic,0.0
2,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_8.png,Physical/Agentic,1.0
2,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_9.png,Physical/Agentic,0.0
2,an iguana in a robot with the robot pushing a bowl,in,pushing,an_iguana_in_a_robot_with_the_robot_pushing_a_bowl_image_10.png,Physical/Agentic,1.0
2,a man helping a child with the child near a woman,helping,near,a_man_helping_a_child_with_the_child_near_a_woman_image_1.png,Agentic/Physical,1.0
2,a man helping a child with the child near a woman,helping,near,a_man_helping_a_child_with_the_child_near_a_woman_image_2.png,Agentic/Physical,1.0
2,a man helping a child with the child near a woman,helping,near,a_man_helping_a_child_with_the_child_near_a_woman_image_3.png,Agentic/Physical,1.0
2,a man helping a child with the child near a woman,helping,near,a_man_helping_a_child_with_the_child_near_a_woman_image_4.png,Agentic/Physical,1.0
2,a man helping a child with the child near a woman,helping,near,a_man_helping_a_child_with_the_child_near_a_woman_image_5.png,Agentic/Physical,1.0
2,a man helping a child with the child near a woman,helping,near,a_man_helping_a_child_with_the_child_near_a_woman_image_6.png,Agentic/Physical,1.0
2,a man helping a child with the child near a woman,helping,near,a_man_helping_a_child_with_the_child_near_a_woman_image_7.png,Agentic/Physical,1.0
2,a man helping a child with the child near a woman,helping,near,a_man_helping_a_child_with_the_child_near_a_woman_image_8.png,Agentic/Physical,1.0
2,a man helping a child with the child near a woman,helping,near,a_man_helping_a_child_with_the_child_near_a_woman_image_9.png,Agentic/Physical,1.0
2,a man helping a child with the child near a woman,helping,near,a_man_helping_a_child_with_the_child_near_a_woman_image_10.png,Agentic/Physical,1.0
2,a woman hindering a man with the man touching a robot,hindering,touching,a_woman_hindering_a_man_with_the_man_touching_a_robot_image_1.png,Agentic/Agentic,0.0
2,a woman hindering a man with the man touching a robot,hindering,touching,a_woman_hindering_a_man_with_the_man_touching_a_robot_image_2.png,Agentic/Agentic,0.0
2,a woman hindering a man with the man touching a robot,hindering,touching,a_woman_hindering_a_man_with_the_man_touching_a_robot_image_3.png,Agentic/Agentic,1.0
2,a woman hindering a man with the man touching a robot,hindering,touching,a_woman_hindering_a_man_with_the_man_touching_a_robot_image_4.png,Agentic/Agentic,0.0
2,a woman hindering a man with the man touching a robot,hindering,touching,a_woman_hindering_a_man_with_the_man_touching_a_robot_image_5.png,Agentic/Agentic,1.0
2,a woman hindering a man with the man touching a robot,hindering,touching,a_woman_hindering_a_man_with_the_man_touching_a_robot_image_6.png,Agentic/Agentic,0.0
2,a woman hindering a man with the man touching a robot,hindering,touching,a_woman_hindering_a_man_with_the_man_touching_a_robot_image_7.png,Agentic/Agentic,0.0
2,a woman hindering a man with the man touching a robot,hindering,touching,a_woman_hindering_a_man_with_the_man_touching_a_robot_image_8.png,Agentic/Agentic,0.0
2,a woman hindering a man with the man touching a robot,hindering,touching,a_woman_hindering_a_man_with_the_man_touching_a_robot_image_9.png,Agentic/Agentic,0.0
2,a woman hindering a man with the man touching a robot,hindering,touching,a_woman_hindering_a_man_with_the_man_touching_a_robot_image_10.png,Agentic/Agentic,0.0
2,a woman hindering a man with the man near a cylinder,hindering,near,a_woman_hindering_a_man_with_the_man_near_a_cylinder_image_1.png,Agentic/Physical,0.0
2,a woman hindering a man with the man near a cylinder,hindering,near,a_woman_hindering_a_man_with_the_man_near_a_cylinder_image_2.png,Agentic/Physical,0.0
2,a woman hindering a man with the man near a cylinder,hindering,near,a_woman_hindering_a_man_with_the_man_near_a_cylinder_image_3.png,Agentic/Physical,0.0
2,a woman hindering a man with the man near a cylinder,hindering,near,a_woman_hindering_a_man_with_the_man_near_a_cylinder_image_4.png,Agentic/Physical,1.0
2,a woman hindering a man with the man near a cylinder,hindering,near,a_woman_hindering_a_man_with_the_man_near_a_cylinder_image_5.png,Agentic/Physical,1.0
2,a woman hindering a man with the man near a cylinder,hindering,near,a_woman_hindering_a_man_with_the_man_near_a_cylinder_image_6.png,Agentic/Physical,0.0
2,a woman hindering a man with the man near a cylinder,hindering,near,a_woman_hindering_a_man_with_the_man_near_a_cylinder_image_7.png,Agentic/Physical,1.0
2,a woman hindering a man with the man near a cylinder,hindering,near,a_woman_hindering_a_man_with_the_man_near_a_cylinder_image_8.png,Agentic/Physical,0.0
2,a woman hindering a man with the man near a cylinder,hindering,near,a_woman_hindering_a_man_with_the_man_near_a_cylinder_image_9.png,Agentic/Physical,0.0
2,a woman hindering a man with the man near a cylinder,hindering,near,a_woman_hindering_a_man_with_the_man_near_a_cylinder_image_10.png,Agentic/Physical,0.0
2,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_1.png,Physical/Physical,0.0
2,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_2.png,Physical/Physical,0.0
2,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_3.png,Physical/Physical,0.0
2,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_4.png,Physical/Physical,0.0
2,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_5.png,Physical/Physical,0.0
2,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_6.png,Physical/Physical,0.0
2,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_7.png,Physical/Physical,0.0
2,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_8.png,Physical/Physical,1.0
2,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_9.png,Physical/Physical,0.0
2,a blanket under a cylinder with the cylinder under a teacup,under,under,a_blanket_under_a_cylinder_with_the_cylinder_under_a_teacup_image_10.png,Physical/Physical,0.0
2,a tiger chasing a rabbit with the rabbit hindering an iguana,chasing,hindering,a_tiger_chasing_a_rabbit_with_the_rabbit_hindering_an_iguana_image_1.png,Agentic/Agentic,0.0
2,a tiger chasing a rabbit with the rabbit hindering an iguana,chasing,hindering,a_tiger_chasing_a_rabbit_with_the_rabbit_hindering_an_iguana_image_2.png,Agentic/Agentic,0.0
2,a tiger chasing a rabbit with the rabbit hindering an iguana,chasing,hindering,a_tiger_chasing_a_rabbit_with_the_rabbit_hindering_an_iguana_image_3.png,Agentic/Agentic,0.0
2,a tiger chasing a rabbit with the rabbit hindering an iguana,chasing,hindering,a_tiger_chasing_a_rabbit_with_the_rabbit_hindering_an_iguana_image_4.png,Agentic/Agentic,0.0
2,a tiger chasing a rabbit with the rabbit hindering an iguana,chasing,hindering,a_tiger_chasing_a_rabbit_with_the_rabbit_hindering_an_iguana_image_5.png,Agentic/Agentic,0.0
2,a tiger chasing a rabbit with the rabbit hindering an iguana,chasing,hindering,a_tiger_chasing_a_rabbit_with_the_rabbit_hindering_an_iguana_image_6.png,Agentic/Agentic,0.0
2,a tiger chasing a rabbit with the rabbit hindering an iguana,chasing,hindering,a_tiger_chasing_a_rabbit_with_the_rabbit_hindering_an_iguana_image_7.png,Agentic/Agentic,1.0
2,a tiger chasing a rabbit with the rabbit hindering an iguana,chasing,hindering,a_tiger_chasing_a_rabbit_with_the_rabbit_hindering_an_iguana_image_8.png,Agentic/Agentic,0.0
2,a tiger chasing a rabbit with the rabbit hindering an iguana,chasing,hindering,a_tiger_chasing_a_rabbit_with_the_rabbit_hindering_an_iguana_image_9.png,Agentic/Agentic,0.0
2,a tiger chasing a rabbit with the rabbit hindering an iguana,chasing,hindering,a_tiger_chasing_a_rabbit_with_the_rabbit_hindering_an_iguana_image_10.png,Agentic/Agentic,0.0
2,a tiger chasing a rabbit with the rabbit chasing an iguana,chasing,chasing,a_tiger_chasing_a_rabbit_with_the_rabbit_chasing_an_iguana_image_1.png,Agentic/Agentic,1.0
2,a tiger chasing a rabbit with the rabbit chasing an iguana,chasing,chasing,a_tiger_chasing_a_rabbit_with_the_rabbit_chasing_an_iguana_image_2.png,Agentic/Agentic,0.0
2,a tiger chasing a rabbit with the rabbit chasing an iguana,chasing,chasing,a_tiger_chasing_a_rabbit_with_the_rabbit_chasing_an_iguana_image_3.png,Agentic/Agentic,0.0
2,a tiger chasing a rabbit with the rabbit chasing an iguana,chasing,chasing,a_tiger_chasing_a_rabbit_with_the_rabbit_chasing_an_iguana_image_4.png,Agentic/Agentic,0.0
2,a tiger chasing a rabbit with the rabbit chasing an iguana,chasing,chasing,a_tiger_chasing_a_rabbit_with_the_rabbit_chasing_an_iguana_image_5.png,Agentic/Agentic,0.0
2,a tiger chasing a rabbit with the rabbit chasing an iguana,chasing,chasing,a_tiger_chasing_a_rabbit_with_the_rabbit_chasing_an_iguana_image_6.png,Agentic/Agentic,1.0
2,a tiger chasing a rabbit with the rabbit chasing an iguana,chasing,chasing,a_tiger_chasing_a_rabbit_with_the_rabbit_chasing_an_iguana_image_7.png,Agentic/Agentic,0.0
2,a tiger chasing a rabbit with the rabbit chasing an iguana,chasing,chasing,a_tiger_chasing_a_rabbit_with_the_rabbit_chasing_an_iguana_image_8.png,Agentic/Agentic,0.0
2,a tiger chasing a rabbit with the rabbit chasing an iguana,chasing,chasing,a_tiger_chasing_a_rabbit_with_the_rabbit_chasing_an_iguana_image_9.png,Agentic/Agentic,0.0
2,a tiger chasing a rabbit with the rabbit chasing an iguana,chasing,chasing,a_tiger_chasing_a_rabbit_with_the_rabbit_chasing_an_iguana_image_10.png,Agentic/Agentic,0.0
2,a woman pushing a robot with the robot occluded by a car,pushing,occluded by,a_woman_pushing_a_robot_with_the_robot_occluded_by_a_car_image_1.png,Agentic/Physical,0.0
2,a woman pushing a robot with the robot occluded by a car,pushing,occluded by,a_woman_pushing_a_robot_with_the_robot_occluded_by_a_car_image_2.png,Agentic/Physical,0.0
2,a woman pushing a robot with the robot occluded by a car,pushing,occluded by,a_woman_pushing_a_robot_with_the_robot_occluded_by_a_car_image_3.png,Agentic/Physical,0.0
2,a woman pushing a robot with the robot occluded by a car,pushing,occluded by,a_woman_pushing_a_robot_with_the_robot_occluded_by_a_car_image_4.png,Agentic/Physical,0.0
2,a woman pushing a robot with the robot occluded by a car,pushing,occluded by,a_woman_pushing_a_robot_with_the_robot_occluded_by_a_car_image_5.png,Agentic/Physical,0.0
2,a woman pushing a robot with the robot occluded by a car,pushing,occluded by,a_woman_pushing_a_robot_with_the_robot_occluded_by_a_car_image_6.png,Agentic/Physical,0.0
2,a woman pushing a robot with the robot occluded by a car,pushing,occluded by,a_woman_pushing_a_robot_with_the_robot_occluded_by_a_car_image_7.png,Agentic/Physical,0.0
2,a woman pushing a robot with the robot occluded by a car,pushing,occluded by,a_woman_pushing_a_robot_with_the_robot_occluded_by_a_car_image_8.png,Agentic/Physical,0.0
2,a woman pushing a robot with the robot occluded by a car,pushing,occluded by,a_woman_pushing_a_robot_with_the_robot_occluded_by_a_car_image_9.png,Agentic/Physical,0.0
2,a woman pushing a robot with the robot occluded by a car,pushing,occluded by,a_woman_pushing_a_robot_with_the_robot_occluded_by_a_car_image_10.png,Agentic/Physical,1.0
2,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_1.png,Physical/Physical,0.0
2,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_2.png,Physical/Physical,0.0
2,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_3.png,Physical/Physical,0.0
2,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_4.png,Physical/Physical,0.0
2,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_5.png,Physical/Physical,0.0
2,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_6.png,Physical/Physical,0.0
2,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_7.png,Physical/Physical,1.0
2,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_8.png,Physical/Physical,0.0
2,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_9.png,Physical/Physical,0.0
2,a teacup occluded by a cylinder with the cylinder under a box,occluded by,under,a_teacup_occluded_by_a_cylinder_with_the_cylinder_under_a_box_image_10.png,Physical/Physical,0.0
2,a blanket under a cylinder with the cylinder tied to a teacup,under,tied to,a_blanket_under_a_cylinder_with_the_cylinder_tied_to_a_teacup_image_1.png,Physical/Physical,1.0
2,a blanket under a cylinder with the cylinder tied to a teacup,under,tied to,a_blanket_under_a_cylinder_with_the_cylinder_tied_to_a_teacup_image_2.png,Physical/Physical,0.0
2,a blanket under a cylinder with the cylinder tied to a teacup,under,tied to,a_blanket_under_a_cylinder_with_the_cylinder_tied_to_a_teacup_image_3.png,Physical/Physical,0.0
2,a blanket under a cylinder with the cylinder tied to a teacup,under,tied to,a_blanket_under_a_cylinder_with_the_cylinder_tied_to_a_teacup_image_4.png,Physical/Physical,0.0
2,a blanket under a cylinder with the cylinder tied to a teacup,under,tied to,a_blanket_under_a_cylinder_with_the_cylinder_tied_to_a_teacup_image_5.png,Physical/Physical,0.0
2,a blanket under a cylinder with the cylinder tied to a teacup,under,tied to,a_blanket_under_a_cylinder_with_the_cylinder_tied_to_a_teacup_image_6.png,Physical/Physical,0.0
2,a blanket under a cylinder with the cylinder tied to a teacup,under,tied to,a_blanket_under_a_cylinder_with_the_cylinder_tied_to_a_teacup_image_7.png,Physical/Physical,0.0
2,a blanket under a cylinder with the cylinder tied to a teacup,under,tied to,a_blanket_under_a_cylinder_with_the_cylinder_tied_to_a_teacup_image_8.png,Physical/Physical,0.0
2,a blanket under a cylinder with the cylinder tied to a teacup,under,tied to,a_blanket_under_a_cylinder_with_the_cylinder_tied_to_a_teacup_image_9.png,Physical/Physical,0.0
2,a blanket under a cylinder with the cylinder tied to a teacup,under,tied to,a_blanket_under_a_cylinder_with_the_cylinder_tied_to_a_teacup_image_10.png,Physical/Physical,0.0
2,a blanket near a box with the box near a car,near,near,a_blanket_near_a_box_with_the_box_near_a_car_image_1.png,Physical/Physical,1.0
2,a blanket near a box with the box near a car,near,near,a_blanket_near_a_box_with_the_box_near_a_car_image_2.png,Physical/Physical,1.0
